pmid,doi,pmcid,title,authors_first,authors_last,journal,journal_iso,year,month,volume,issue,pages,citation_count,influential_citations,source_api,is_preprint,is_retracted,themes,theme_primary,relevance_score,priority_tier,notes
29027138,10.1245/s10434-017-6106-x,,Recurrence of Optimally Treated Malignant Peritoneal Mesothelioma with Cytoreduction and Heated Intraperitoneal Chemotherapy.,Heller,Kluger,Annals of surgical oncology,Ann Surg Oncol,2017,12,24,13,3818-3824,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
29086370,10.1007/978-1-4939-7435-1_6,,MicroRNAs Change the Landscape of Cancer Resistance.,Zhu,Wu,"Methods in molecular biology (Clifton, N.J.)",Methods Mol Biol,2018,0,1699,,83-89,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
29103767,10.1016/j.prp.2017.10.011,,Circulating microRNA-339-5p and -21 in plasma as an early detection predictors of lung adenocarcinoma.,Sun,Wei,"Pathology, research and practice",Pathol Res Pract,2018,1,214,1,119-125,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
29205358,10.1002/jso.24941,,Prognostic impact of postoperative pulmonary complications following salvage esophagectomy after definitive chemoradiotherapy.,Hayami,Yamashita,Journal of surgical oncology,J Surg Oncol,2018,5,117,6,1251-1259,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
29275321,10.21873/invivo.11226,PMC5892627,Comparison of Thoracic Radiotherapy Efficacy Between Patients With and Without EGFR-mutated Lung Adenocarcinoma.,Li,Liu,"In vivo (Athens, Greece)",In Vivo,2018,0,32,1,203-209,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
29286069,10.3892/ijmm.2017.3332,PMC5819923,A 16-gene expression signature to distinguish stage I from stage II lung squamous carcinoma.,Wang,Wu,International journal of molecular medicine,Int J Mol Med,2018,3,41,3,1377-1384,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
29348365,10.1126/science.aar3247,PMC6080308,Detection and localization of surgically resectable cancers with a multi-analyte blood test.,Cohen,Papadopoulos,"Science (New York, N.Y.)",Science,2018,2,359,6378,926-930,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
29349465,10.1039/c7ib00135e,,Exploring candidate biomarkers for lung and prostate cancers using gene expression and flux variability analysis.,Asgari,Habibi,Integrative biology : quantitative biosciences from nano to macro,Integr Biol (Camb),2018,2,10,2,113-120,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
29405336,10.1002/path.5049,,Ruthenium counterstaining for imaging mass cytometry.,Catena,Bodenmiller,The Journal of pathology,J Pathol,2018,4,244,4,479-484,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
29580711,10.1016/j.jvir.2017.12.029,,Clinical Outcomes after Pulmonary Cryoablation with the Use of a Triple Freeze Protocol.,Lyons,Pua,Journal of vascular and interventional radiology : JVIR,J Vasc Interv Radiol,2018,5,29,5,714-721,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
29626308,10.1245/s10434-018-6465-y,,Patterns of Treatment Failure in Patients with Sinonasal Mucosal Melanoma.,Amit,Hanna,Annals of surgical oncology,Ann Surg Oncol,2018,6,25,6,1723-1729,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
29703472,10.1016/j.thromres.2018.01.021,,Single cell coagulomes as constituents of the oncogene-driven coagulant phenotype in brain tumours.,Tawil,Rak,Thrombosis research,Thromb Res,2018,4,164 Suppl 1,,S136-S142,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
29768040,10.1096/fj.201800141R,PMC6133702,Myristate-induced endoplasmic reticulum stress requires ceramide synthases 5/6 and generation of C14-ceramide in intestinal epithelial cells.,Choi,Snider,FASEB journal : official publication of the Federation of American Societies for Experimental Biology,FASEB J,2018,10,32,10,5724-5736,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
29794137,10.1074/jbc.RA117.000597,PMC6052237,Restoration of hydroxyindole O-methyltransferase levels in human cancer cells induces a tryptophan-metabolic switch and attenuates cancer progression.,Chen,Wu,The Journal of biological chemistry,J Biol Chem,2018,7,293,28,11131-11142,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
29878371,10.1002/jso.25071,,Desmoplastic small round cell tumor: A nationwide study of a rare sarcoma.,Stiles,Deneve,Journal of surgical oncology,J Surg Oncol,2018,6,117,8,1759-1767,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
29899869,10.18632/oncotarget.25449,PMC5995176,Direct molecular dissection of tumor parenchyma from tumor stroma in tumor xenograft using mass spectrometry-based glycoproteomics.,Ye,Blonder,Oncotarget,Oncotarget,2018,5,9,41,26431-26452,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
29982279,10.1093/annonc/mdy218,PMC6096736,Pathologic features of response to neoadjuvant anti-PD-1 in resected non-small-cell lung carcinoma: a proposal for quantitative immune-related pathologic response criteria (irPRC).,Cottrell,Taube,Annals of oncology : official journal of the European Society for Medical Oncology,Ann Oncol,2018,8,29,8,1853-1860,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
30012853,10.1158/2159-8290.CD-17-1033,PMC6205194,CD38-Mediated Immunosuppression as a Mechanism of Tumor Cell Escape from PD-1/PD-L1 Blockade.,Chen,Gibbons,Cancer discovery,Cancer Discov,2018,9,8,9,1156-1175,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
30028985,10.1016/j.athoracsur.2018.06.015,PMC6296901,A Clinical Trial of TumorGlow to Identify Residual Disease During Pleurectomy and Decortication.,Predina,Singhal,The Annals of thoracic surgery,Ann Thorac Surg,2019,1,107,1,224-232,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
30035857,10.1002/prca.201800035,,Combined Immunohistochemistry after Mass Spectrometry Imaging for Superior Spatial Information.,Kriegsmann,Kriegsmann,Proteomics. Clinical applications,Proteomics Clin Appl,2019,1,13,1,e1800035,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
30043751,10.1016/j.cmet.2018.06.003,,Pan-Cancer Metabolic Signature Predicts Co-Dependency on Glutaminase and De Novo Glutathione Synthesis Linked to a High-Mesenchymal Cell State.,Daemen,Hatzivassiliou,Cell metabolism,Cell Metab,2018,9,28,3,383-399.e9,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
30093919,10.3332/ecancer.2018.ed84,PMC6070367,Breath biopsy for early detection and precision medicine in cancer.,van der Schee,Gaude,Ecancermedicalscience,Ecancermedicalscience,2018,0,12,,ed84,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
30156010,10.1111/pcmr.12735,,The tumor suppressor BAP1 cooperates with BRAFV600E to promote tumor formation in cutaneous melanoma.,Webster,Dey,Pigment cell & melanoma research,Pigment Cell Melanoma Res,2019,3,32,2,269-279,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
30191415,10.1245/s10434-018-6742-9,,Nodule Size After Chemotherapy and Primary-Tumor Teratoma Components Predict Malignancy of Residual Pulmonary Nodules in Metastatic Nonseminomatous Germ Cell Tumor.,Toyoshima,Fujimoto,Annals of surgical oncology,Ann Surg Oncol,2018,11,25,12,3668-3675,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
30216696,10.1002/prca.201800034,,Digital PCR After MALDI-Mass Spectrometry Imaging to Combine Proteomic Mapping and Identification of Activating Mutations in Pulmonary Adenocarcinoma.,Kazdal,Kriegsmann,Proteomics. Clinical applications,Proteomics Clin Appl,2019,1,13,1,e1800034,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
30317427,10.1007/s11033-018-4420-4,PMC6267243,Chemical composition and biological activity of extracts from fruiting bodies and mycelial cultures of Fomitopsis betulina.,Sułkowska-Ziaja,Muszyńska,Molecular biology reports,Mol Biol Rep,2018,12,45,6,2535-2544,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
30399362,10.1016/j.jid.2018.10.024,,Pharmacological Inhibition of Serine Palmitoyl Transferase and Sphingosine Kinase-1/-2 Inhibits Merkel Cell Carcinoma Cell Proliferation.,Bhat,Sattler,The Journal of investigative dermatology,J Invest Dermatol,2019,4,139,4,807-817,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
30442438,10.1016/j.anl.2018.10.003,,Efficacy of anti-PD-1 therapy in a patient with brain metastasis of parotid carcinoma: A case report.,Takemoto,Takeno,"Auris, nasus, larynx",Auris Nasus Larynx,2019,10,46,5,813-817,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
30478197,10.1136/thoraxjnl-2018-212144,PMC6475111,Reduced plasma levels of small HDL particles transporting fibrinolytic proteins in pulmonary arterial hypertension.,Harbaum,Wilkins,Thorax,Thorax,2019,4,74,4,380-389,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
30481959,10.1021/acsnano.8b05189,PMC6262474,Breast Cancer Chemo-immunotherapy through Liposomal Delivery of an Immunogenic Cell Death Stimulus Plus Interference in the IDO-1 Pathway.,Lu,Nel,ACS nano,ACS Nano,2018,11,12,11,11041-11061,0,0,pubmed,False,True,theme_12,theme_12,0.0,C,
30504104,,,Distribution of molecular subtypes of advanced lung adenocarcinoma and clinical outcomes in a center of Argentina.,Recondo,Recondo,Medicina,Medicina (B Aires),2018,0,78,6,385-394,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
30596549,10.1166/jbn.2019.2686,,Localized Chemotherapy Prevents Lung Metastasis After Incomplete Microwave Ablation of Hepatic VX2 Tumor.,Hu,Duan,Journal of biomedical nanotechnology,J Biomed Nanotechnol,2019,2,15,2,261-271,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
30635188,10.1016/j.jtcvs.2018.10.156,,Surgical margins and risk of local recurrence after wedge resection of colorectal pulmonary metastases.,Nelson,Mehran,The Journal of thoracic and cardiovascular surgery,J Thorac Cardiovasc Surg,2019,4,157,4,1648-1655,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
30637094,10.1080/20013078.2018.1535750,PMC6322352,Minimal information for studies of extracellular vesicles 2018 (MISEV2018): a position statement of the International Society for Extracellular Vesicles and update of the MISEV2014 guidelines.,Théry,Zuba-Surma,Journal of extracellular vesicles,J Extracell Vesicles,2018,0,7,1,1535750,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
30744695,10.1186/s13104-019-4113-7,PMC6371620,Are circulating microRNAs suitable for the early detection of malignant mesothelioma? Results from a nested case-control study.,Weber,,BMC research notes,BMC Res Notes,2019,2,12,1,77,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
30759996,10.1161/CIRCULATIONAHA.118.035889,PMC6519484,BOLA (BolA Family Member 3) Deficiency Controls Endothelial Metabolism and Glycine Homeostasis in Pulmonary Hypertension.,Yu,Chan,Circulation,Circulation,2019,5,139,19,2238-2255,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
30905636,10.1016/j.ijrobp.2019.03.022,,"IDO1 Inhibition Overcomes Radiation-Induced ""Rebound Immune Suppression"" by Reducing Numbers of IDO1-Expressing Myeloid-Derived Suppressor Cells in the Tumor Microenvironment.",Li,Welsh,"International journal of radiation oncology, biology, physics",Int J Radiat Oncol Biol Phys,2019,7,104,4,903-912,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
30922315,10.1186/s12933-019-0846-9,PMC6437869,Proteomic alterations of HDL in youth with type 1 diabetes and their associations with glycemic control: a case-control study.,Gourgari,Gordon,Cardiovascular diabetology,Cardiovasc Diabetol,2019,3,18,1,43,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
30924846,10.1093/annonc/mdz112,PMC7614969,T-cell bispecific antibodies in node-positive breast cancer: novel therapeutic avenue for MHC class I loss variants.,Messaoudene,Zitvogel,Annals of oncology : official journal of the European Society for Medical Oncology,Ann Oncol,2019,6,30,6,934-944,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
30942424,10.3892/ijo.2019.4768,,Droplet digital PCR as a novel system for the detection of microRNA‑34b/c methylation in circulating DNA in malignant pleural mesothelioma.,Sato,Toyooka,International journal of oncology,Int J Oncol,2019,6,54,6,2139-2148,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
3095441,10.1089/jir.1986.6.389,,Induction of tryptophan degradation in vitro and in vivo: a gamma-interferon-stimulated activity.,Byrne,Brown,Journal of interferon research,J Interferon Res,1986,8,6,4,389-96,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
30967175,10.1016/j.aca.2019.02.021,,Plasma lipid profile comparison of five different cancers by nanoflow ultrahigh performance liquid chromatography-tandem mass spectrometry.,Lee,Moon,Analytica chimica acta,Anal Chim Acta,2019,7,1063,,117-126,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
30997581,10.1007/s11306-019-1525-2,,Implementing a central composite design for the optimization of solid phase microextraction to establish the urinary volatomic expression: a first approach for breast cancer.,Silva,Câmara,Metabolomics : Official journal of the Metabolomic Society,Metabolomics,2019,4,15,4,64,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
31002371,10.3892/or.2019.7102,,miR‑145‑5p is associated with pathological complete response to neoadjuvant chemotherapy and impairs cell proliferation by targeting TGFβR2 in breast cancer.,García-García,López-Camarillo,Oncology reports,Oncol Rep,2019,6,41,6,3527-3534,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
31144689,10.1039/c9an00263d,,Volatomic pattern of breast cancer and cancer-free tissues as a powerful strategy to identify potential biomarkers.,Silva,Câmara,The Analyst,Analyst,2019,7,144,14,4153-4161,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
31160270,10.1016/j.ebiom.2019.05.032,PMC6604667,The circRNA circPTPRA suppresses epithelial-mesenchymal transitioning and metastasis of NSCLC cells by sponging miR-96-5p.,Wei,Li,EBioMedicine,EBioMedicine,2019,6,44,,182-193,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
31160380,10.26508/lsa.201900304,PMC6549139,Mesenchymal stromal cell activation by breast cancer secretomes in bioengineered 3D microenvironments.,Blache,Ehrbar,Life science alliance,Life Sci Alliance,2019,6,2,3,,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
31177130,10.21873/anticanres.13421,,Should We Cease to Perform Salvage Hysterectomy After Chemoradiation and Brachytherapy in Locally Advanced Cervical Cancer?,Gosset,Gouy,Anticancer research,Anticancer Res,2019,6,39,6,2919-2926,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
31200827,10.1016/j.lungcan.2019.05.003,,Challenging BRAF/EGFR co-inhibition in NSCLC using sequential liquid biopsies.,Solassol,Quantin,"Lung cancer (Amsterdam, Netherlands)",Lung Cancer,2019,7,133,,45-47,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
31200927,10.1016/j.ygyno.2019.05.015,PMC6650305,Secondary surgical resection for patients with recurrent uterine leiomyosarcoma.,Cybulska,Leitao,Gynecologic oncology,Gynecol Oncol,2019,8,154,2,333-337,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
31306643,10.1016/j.bcp.2019.07.011,,Synthesis and in vivo antitumor evaluation of an orally active potent phosphonamidate derivative targeting IDO1/IDO2/TDO.,Feng,Bian,Biochemical pharmacology,Biochem Pharmacol,2019,10,168,,214-223,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
31321610,10.1007/s11748-019-01176-6,,Delayed cut-end recurrence after wedge resection for pulmonary ground-glass opacity adenocarcinoma despite negative surgical margin.,Sekihara,Tsuboi,General thoracic and cardiovascular surgery,Gen Thorac Cardiovasc Surg,2020,6,68,6,644-648,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
31434796,10.18632/aging.102189,PMC6738411,Trans-omics biomarker model improves prognostic prediction accuracy for early-stage lung adenocarcinoma.,Dong,Christiani,Aging,Aging (Albany NY),2019,8,11,16,6312-6335,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
31444833,10.1111/cas.14179,PMC6778659,"Indoleamine 2,3-dioxygenase 2 depletion suppresses tumor growth in a mouse model of Lewis lung carcinoma.",Yamasuge,Saito,Cancer science,Cancer Sci,2019,10,110,10,3061-3067,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
31445355,10.1016/j.lungcan.2019.08.003,,Correlation between maximum standardized uptake values on FDG-PET and microenvironmental factors in patients with clinical stage IA radiologic pure-solid lung adenocarcinoma.,Ichikawa,Ishii,"Lung cancer (Amsterdam, Netherlands)",Lung Cancer,2019,10,136,,57-64,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
31488947,10.1177/1177271919870472,PMC6709435,Serum Metabolomic Profiles of Rheumatoid Arthritis Patients With Acute-Onset Diffuse Interstitial Lung Disease.,Furukawa,Tohma,Biomarker insights,Biomark Insights,2019,0,14,,1177271919870472,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
31597291,10.3390/metabo9100218,PMC6835245,Metabolomic Analysis Reveals Unique Biochemical Signatures Associated with Protection from Radiation Induced Lung Injury by Lack of cd47 Receptor Gene Expression.,Stirling,Soto-Pantoja,Metabolites,Metabolites,2019,10,9,10,,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
31642867,10.1001/jamacardio.2019.4025,PMC6813587,Association of Lipidomic Profiles With Progression of Carotid Artery Atherosclerosis in HIV Infection.,Chai,Qi,JAMA cardiology,JAMA Cardiol,2019,12,4,12,1239-1249,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
31666655,10.1038/s41409-019-0729-4,PMC7462748,Statistics and measurable residual disease (MRD) testing: uses and abuses in hematopoietic cell transplantation.,Othus,Walter,Bone marrow transplantation,Bone Marrow Transplant,2020,5,55,5,843-850,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
31791387,10.1186/s13148-019-0779-x,PMC6889617,Early detection of the major male cancer types in blood-based liquid biopsies using a DNA methylation panel.,Constâncio,Jerónimo,Clinical epigenetics,Clin Epigenetics,2019,12,11,1,175,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
31806639,10.1158/2326-6066.CIR-19-0040,,"Tryptophan 2,3-Dioxygenase Expression Identified in Human Hepatocellular Carcinoma Cells and in Intratumoral Pericytes of Most Cancers.",Hoffmann,Van den Eynde,Cancer immunology research,Cancer Immunol Res,2020,1,8,1,19-31,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
31860405,10.1200/JCO.19.03011,PMC7164487,Impact of Conditioning Intensity of Allogeneic Transplantation for Acute Myeloid Leukemia With Genomic Evidence of Residual Disease.,Hourigan,Horwitz,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,J Clin Oncol,2020,4,38,12,1273-1283,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
31910789,10.1177/0300891620902334,,Relationship of radiometabolic biomarkers to KRAS mutation status and ALK rearrangements in cases of lung adenocarcinoma.,Aras,Purisa,Tumori,Tumori,2019,12,105,6,501-508,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
31980388,10.1016/j.molcel.2019.12.022,,A Cancer-Specific Ubiquitin Ligase Drives mRNA Alternative Polyadenylation by Ubiquitinating the mRNA 3' End Processing Complex.,Yang,Potts,Molecular cell,Mol Cell,2020,3,77,6,1206-1221.e7,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
32075803,10.1158/2326-6066.CIR-19-0507,,Cancer-Associated Fibroblasts Promote Immunosuppression by Inducing ROS-Generating Monocytic MDSCs in Lung Squamous Cell Carcinoma.,Xiang,Brandish,Cancer immunology research,Cancer Immunol Res,2020,4,8,4,436-450,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
32075918,10.1073/pnas.1910041117,PMC7060727,Assessing aneuploidy with repetitive element sequencing.,Douville,Vogelstein,Proceedings of the National Academy of Sciences of the United States of America,Proc Natl Acad Sci U S A,2020,3,117,9,4858-4863,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
32138427,10.1007/BF02921476,,Ectopic cushing's syndrome caused by an 8 mm lung carcinoid localized by scintigram with the somatostatin analog111in-pentetreotide.,Raposo,Kovacs,Endocrine pathology,Endocr Pathol,1994,9,5,3,191-195,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
32143183,10.1016/j.ebiom.2020.102696,PMC7057193,Enhanced monoacylglycerol lipolysis by ABHD6 promotes NSCLC pathogenesis.,Tang,Hao,EBioMedicine,EBioMedicine,2020,3,53,,102696,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
32196384,10.1089/cbr.2019.3328,,Long Noncoding MT1JP Enhanced the Inhibitory Effects of miR-646 on FGF2 in Osteosarcoma.,Yang,Li,Cancer biotherapy & radiopharmaceuticals,Cancer Biother Radiopharm,2020,6,35,5,371-376,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
32307188,10.1016/j.ejso.2020.03.215,,The natural history of epithelioid sarcoma. A retrospective multicentre case-series within the Italian Sarcoma Group.,Frezza,Gronchi,European journal of surgical oncology : the journal of the European Society of Surgical Oncology and the British Association of Surgical Oncology,Eur J Surg Oncol,2020,7,46,7,1320-1326,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
32324079,10.1080/0284186X.2020.1750694,,Long-term outcome in patients operated with hybrid esophagectomy for esophageal cancer - a cohort study.,Hauge,Johnson,"Acta oncologica (Stockholm, Sweden)",Acta Oncol,2020,7,59,7,859-865,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
32386347,10.1002/pmic.201900278,PMC7425176,Comparison of Proteomic Assessment Methods in Multiple Cohort Studies.,Raffield,,Proteomics,Proteomics,2020,6,20,12,e1900278,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
32406239,10.1021/acsami.0c05090,,Cold to Hot: Binary Cooperative Microneedle Array-Amplified Photoimmunotherapy for Eliciting Antitumor Immunity and the Abscopal Effect.,Chen,Wu,ACS applied materials & interfaces,ACS Appl Mater Interfaces,2020,7,12,29,32259-32269,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
32553977,10.1016/j.ijbiomac.2020.06.106,,Multidrug resistance protein 4 (MRP4/ABCC4) is overexpressed in clear cell renal cell carcinoma (ccRCC) and is essential to regulate cell proliferation.,Colavita,Rodríguez,International journal of biological macromolecules,Int J Biol Macromol,2020,10,161,,836-847,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
32673409,10.1002/eji.202048556,,Intestinal microbiota disruption limits the isoniazid mediated clearance of Mycobacterium tuberculosis in mice.,Negi,Agrewala,European journal of immunology,Eur J Immunol,2020,12,50,12,1976-1987,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
32680925,10.2967/jnumed.120.245530,PMC8049338,A Microdosing Study with 99mTc-PHC-102 for the SPECT/CT Imaging of Primary and Metastatic Lesions in Renal Cell Carcinoma Patients.,Kulterer,Haug,"Journal of nuclear medicine : official publication, Society of Nuclear Medicine",J Nucl Med,2021,3,62,3,360-365,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
32685090,10.1155/2020/2930347,PMC7330643,Metabolic Biomarkers of Squamous Cell Carcinoma of the Aerodigestive Tract: A Systematic Review and Quality Assessment.,Goh,Hanna,Oxidative medicine and cellular longevity,Oxid Med Cell Longev,2020,0,2020,,2930347,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
32757360,10.1002/ardp.202000137,,"New nanodrug design for cancer therapy: Its synthesis, formulation, in vitro and in silico evaluations.",Budama-Kilinc,Yolacan,Archiv der Pharmazie,Arch Pharm (Weinheim),2020,11,353,11,e2000137,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
32768562,10.1016/j.ijrobp.2020.07.2326,PMC8547413,Potentiating Antitumor Efficacy Through Radiation and Sustained Intratumoral Delivery of Anti-CD40 and Anti-PDL1.,Liu,Grattoni,"International journal of radiation oncology, biology, physics",Int J Radiat Oncol Biol Phys,2021,6,110,2,492-506,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
33000251,10.3892/or.2020.7778,PMC7551269,Selection of microRNAs in extracellular vesicles for diagnosis of malignant pleural mesothelioma by in vitro analysis.,Jotatsu,Yatera,Oncology reports,Oncol Rep,2020,11,44,5,2198-2210,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
33035689,10.1016/j.mito.2020.09.007,PMC9680688,Diagnostic value of circulating cell-free mtDNA in patients with suspected thyroid cancer: ND4/ND1 ratio as a new potential plasma marker.,Jiang,Bai,Mitochondrion,Mitochondrion,2020,11,55,,145-153,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
33037467,10.1007/s10856-020-06438-x,,"Tryptophan conjugated magnetic nanoparticles for targeting tumors overexpressing indoleamine 2,3 dioxygenase (IDO) and L-type amino acid transporter.",Mathur,Mishra,Journal of materials science. Materials in medicine,J Mater Sci Mater Med,2020,10,31,10,87,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
33077911,10.1038/s41556-020-00592-8,PMC7610419,PLCγ1 suppression promotes the adaptation of KRAS-mutant lung adenocarcinomas to hypoxia.,Saliakoura,Konstantinidou,Nature cell biology,Nat Cell Biol,2020,11,22,11,1382-1395,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
33128871,10.1016/j.molcel.2020.10.010,PMC7718371,3D Culture Models with CRISPR Screens Reveal Hyperactive NRF2 as a Prerequisite for Spheroid Formation via Regulation of Proliferation and Ferroptosis.,Takahashi,Brugge,Molecular cell,Mol Cell,2020,12,80,5,828-844.e6,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
33166603,10.1016/j.bbagen.2020.129784,,Proteomic identification of tumor- and metastasis-associated galectin-1 in claudin-low breast cancer.,Balestrieri,Verbanac,Biochimica et biophysica acta. General subjects,Biochim Biophys Acta Gen Subj,2021,2,1865,2,129784,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
33166689,10.1016/j.wneu.2020.10.160,,Treatment of Differentiated Thyroid Cancer and Recurrent Laryngeal Nerve Function with 131 Iodine Based on Positron Emission Tomography/Computed Tomography Image Segmentation Algorithm.,Zhong,Ardlee,World neurosurgery,World Neurosurg,2021,5,149,,428-435,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
33166721,10.1016/j.jtho.2020.09.023,,"Novel Resistance Mechanisms Including L1196Q, P1094H, and R1248_D1249 Insertion in Three Patients With NSCLC After ALK Tyrosine Kinase Inhibitor Treatment.",Furuta,Hida,Journal of thoracic oncology : official publication of the International Association for the Study of Lung Cancer,J Thorac Oncol,2021,3,16,3,477-482,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
33175466,10.1002/cyto.a.24261,PMC7898323,Shared Resource Laboratory Operations: Changes Made During Initial Global COVID-19 Lockdown of 2020.,Back,Walker,Cytometry. Part A : the journal of the International Society for Analytical Cytology,Cytometry A,2021,1,99,1,22-32,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
33197684,10.1016/j.lungcan.2020.10.020,,"Homozygous deletion of CDKN2A in malignant mesothelioma: Diagnostic utility, patient characteristics and survival in a UK mesothelioma centre.",Marshall,Evison,"Lung cancer (Amsterdam, Netherlands)",Lung Cancer,2020,12,150,,195-200,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
33210231,10.1007/s11306-020-01745-4,PMC7674324,Comprehensive metabolomic profiling of osteosarcoma based on UHPLC-HRMS.,Lv,Xie,Metabolomics : Official journal of the Metabolomic Society,Metabolomics,2020,11,16,12,120,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
33211107,10.1001/jamanetworkopen.2020.25466,PMC7677766,Association of the Mediterranean Diet With Onset of Diabetes in the Women's Health Study.,Ahmad,Mora,JAMA network open,JAMA Netw Open,2020,11,3,11,e2025466,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
33253182,10.1371/journal.pbio.3000981,PMC7728262,Acetylation-mediated remodeling of the nucleolus regulates cellular acetyl-CoA responses.,Houston,Sekine,PLoS biology,PLoS Biol,2020,11,18,11,e3000981,0,0,pubmed,False,False,theme_12,theme_12,0.0,C,
